user_id,age,session_duration,number_of_actions,last_active_days,session_topic,engagement_label
2837,47,6,34,17,Innovation Strategies,1
2838,25,25,1,19,Innovation Strategies,1
2839,59,44,9,15,Data Analytics,1
2840,31,54,20,12,Data Analytics,1
2841,44,90,21,18,AI,1
2842,57,13,14,23,Machine Learning,1
2843,54,51,30,7,AI,1
2844,36,76,14,30,Data Science,0
2845,57,12,2,1,Data Science,1
2846,24,32,36,12,AI,1
2847,32,37,32,20,AI,1
2848,47,84,13,15,Data Science,1
2849,23,82,21,19,Innovation Strategies,0
2850,48,16,25,22,Machine Learning,0
2851,41,33,3,8,AI,1
2852,49,110,12,18,Collaboration Tools,1
2853,45,111,33,19,Data Analytics,0
2854,34,91,1,19,Innovation Strategies,1
2855,40,41,17,13,Data Analytics,1
2856,26,78,12,5,Data Science,1
2857,36,54,5,11,Machine Learning,0
2858,36,71,40,22,Data Science,0
2859,59,61,26,19,Innovation Strategies,1
2860,46,88,20,0,Collaboration Tools,1
2861,23,71,24,28,Collaboration Tools,1
2862,25,49,28,22,Data Analytics,0
2863,59,89,39,2,Data Science,1
2864,41,112,23,3,Data Analytics,1
2865,55,7,19,21,Innovation Strategies,1
2866,47,81,28,8,AI,0
2867,39,88,5,16,Machine Learning,0
2868,40,25,30,23,Collaboration Tools,0
2869,52,40,21,26,Data Analytics,1
2870,46,117,32,3,Collaboration Tools,1
2871,39,8,29,7,Innovation Strategies,1
2872,48,18,4,17,AI,0
2873,53,103,6,1,Innovation Strategies,1
2874,25,41,27,28,Data Science,1
2875,57,49,38,22,Machine Learning,0
2876,52,38,7,2,Innovation Strategies,1
2877,57,76,17,8,Data Science,1
2878,30,55,38,16,Innovation Strategies,1
2879,52,37,3,6,Machine Learning,1
2880,37,120,11,27,AI,1
2881,47,38,35,10,Collaboration Tools,0
2882,37,11,6,3,Innovation Strategies,1
2883,29,60,16,11,Innovation Strategies,1
2884,56,31,17,29,Collaboration Tools,1
2885,52,8,39,23,Data Science,0
2886,29,99,31,21,Machine Learning,0
2887,23,49,34,23,Innovation Strategies,1
2888,38,101,19,2,Innovation Strategies,1
2889,33,45,39,30,Data Science,1
2890,26,97,22,15,Collaboration Tools,0
2891,37,109,40,29,AI,1
2892,22,87,11,11,Data Science,0
2893,43,46,27,3,AI,0
2894,32,39,10,4,Collaboration Tools,0
2895,52,117,8,10,Innovation Strategies,1
2896,47,60,37,28,Machine Learning,0
2897,22,17,17,12,Data Science,0
2898,38,86,5,15,Collaboration Tools,0
2899,43,115,19,10,AI,1
2900,59,63,18,15,Data Analytics,0
2901,29,102,1,6,Data Science,1
2902,38,106,35,19,AI,1
2903,57,91,26,3,AI,1
2904,31,5,13,18,AI,1
2905,58,70,14,7,Machine Learning,1
2906,52,31,18,12,Machine Learning,1
2907,33,41,5,30,AI,1
2908,37,50,8,6,Data Analytics,1
2909,23,74,35,0,Data Analytics,0
2910,32,39,34,5,Innovation Strategies,1
2911,37,88,10,14,Data Analytics,1
2912,46,26,14,21,Innovation Strategies,0
2913,25,18,5,12,AI,1
2914,23,40,1,22,Innovation Strategies,1
2915,34,19,5,12,Innovation Strategies,1
2916,25,101,38,8,Machine Learning,0
2917,41,94,14,20,Machine Learning,1
2918,22,104,9,6,Machine Learning,0
2919,25,66,17,21,Collaboration Tools,1
2920,60,109,7,3,Data Analytics,0
2921,49,77,38,1,Innovation Strategies,1
2922,53,20,33,18,AI,1
2923,28,109,34,29,Innovation Strategies,1
2924,53,45,32,9,Data Science,1
2925,47,48,24,14,Machine Learning,1
2926,27,59,24,9,Collaboration Tools,1
2927,32,100,3,24,Collaboration Tools,1
2928,60,71,21,14,Data Analytics,1
2929,60,107,39,24,Innovation Strategies,1
2930,36,22,24,26,Collaboration Tools,1
2931,44,18,15,13,AI,1
2932,32,97,35,30,Data Analytics,0
2933,55,45,23,14,Data Analytics,1
2934,23,45,20,23,Data Analytics,0
2935,60,103,8,6,AI,0
2936,27,61,4,22,Collaboration Tools,1
2937,28,85,17,13,Machine Learning,1
2938,36,82,33,16,Innovation Strategies,0
2939,53,41,12,11,Machine Learning,1
2940,53,73,39,20,Collaboration Tools,1
2941,55,5,28,0,Innovation Strategies,1
2942,47,88,16,16,Data Analytics,0
2943,32,113,29,7,Collaboration Tools,0
2944,40,58,13,29,Innovation Strategies,1
2945,24,99,4,24,Data Science,1
2946,49,94,15,10,Data Science,1
2947,57,66,7,28,Innovation Strategies,0
2948,25,104,14,13,Innovation Strategies,1
2949,56,77,22,27,Machine Learning,1
2950,58,41,6,19,Collaboration Tools,1
2951,55,90,22,30,AI,1
2952,41,85,20,29,Machine Learning,1
2953,29,111,4,27,Data Science,1
2954,56,29,11,1,AI,0
2955,31,113,32,11,Data Science,1
2956,31,92,26,10,Machine Learning,1
2957,53,96,35,16,Data Analytics,0
2958,57,80,23,2,Data Science,0
2959,34,49,36,3,Data Analytics,0
2960,43,49,9,2,Machine Learning,1
2961,41,29,15,10,Innovation Strategies,0
2962,23,41,16,26,Innovation Strategies,1
2963,44,21,37,6,Collaboration Tools,1
2964,49,58,32,30,Machine Learning,1
2965,57,23,38,21,Innovation Strategies,0
2966,37,21,22,5,Data Science,0
2967,33,68,17,23,Machine Learning,0
2968,24,74,16,21,Data Analytics,1
2969,33,119,34,16,AI,1
2970,22,20,36,27,Collaboration Tools,0
2971,29,50,20,20,Data Science,1
2972,57,34,14,21,Data Science,0
2973,27,8,9,17,Data Analytics,0
2974,60,20,19,10,Data Analytics,1
2975,59,114,31,10,Collaboration Tools,1
2976,43,87,19,13,Data Analytics,1
2977,37,29,14,29,Collaboration Tools,0
2978,24,21,26,20,Machine Learning,0
2979,59,34,38,21,Collaboration Tools,1
2980,40,29,16,16,Data Analytics,0
2981,38,74,8,29,Collaboration Tools,1
2982,41,64,10,18,Collaboration Tools,0
2983,60,103,35,1,Collaboration Tools,1
2984,26,9,10,15,Machine Learning,1
2985,33,52,16,27,Data Science,1
2986,24,53,30,8,AI,0
2987,29,54,6,13,Data Science,0
2988,49,118,33,20,AI,0
2989,58,106,30,27,AI,0
2990,28,97,13,29,Collaboration Tools,1
2991,24,94,1,15,Innovation Strategies,1
2992,33,57,23,16,Innovation Strategies,1
2993,56,65,34,2,Collaboration Tools,1
2994,47,37,28,8,Collaboration Tools,1
2995,60,46,19,23,Data Science,0
2996,32,100,17,29,Collaboration Tools,0
2997,58,82,8,27,Machine Learning,0
2998,36,35,10,22,Innovation Strategies,1
2999,47,73,20,2,AI,1
3000,44,26,18,3,Collaboration Tools,1
3001,42,39,40,1,Data Analytics,1
3002,22,92,3,13,Data Science,1
3003,36,92,4,11,Innovation Strategies,1
3004,29,18,6,6,AI,1
3005,53,44,38,28,Data Analytics,0
3006,30,90,28,25,Data Analytics,0
3007,49,99,14,13,Innovation Strategies,0
3008,45,111,28,10,Data Science,0
3009,45,118,37,14,AI,1
3010,53,84,12,13,Innovation Strategies,1
3011,60,54,26,3,Innovation Strategies,1
3012,39,103,7,25,Collaboration Tools,1
3013,52,9,37,4,Machine Learning,1
3014,27,104,30,29,AI,1
3015,31,23,27,29,Innovation Strategies,1
3016,42,50,26,13,Data Science,1
3017,22,18,19,16,Data Analytics,0
3018,39,66,27,0,Collaboration Tools,1
3019,57,40,37,16,Data Analytics,0
3020,33,26,6,30,AI,0
3021,59,6,24,17,AI,1
3022,35,49,15,7,Collaboration Tools,0
3023,49,26,22,17,Collaboration Tools,0
3024,59,21,6,15,AI,1
3025,40,92,19,20,Collaboration Tools,1
3026,50,114,14,29,Machine Learning,0
3027,42,23,35,1,AI,1
3028,52,43,35,23,Innovation Strategies,1
3029,44,21,13,14,AI,0
3030,35,68,4,30,Collaboration Tools,1
3031,44,28,28,12,Collaboration Tools,1
3032,42,59,29,3,Collaboration Tools,0
3033,46,119,39,23,Collaboration Tools,0
3034,40,93,22,30,Innovation Strategies,1
3035,39,50,6,26,Data Science,1
3036,53,32,12,6,AI,1
3037,32,9,26,30,Data Science,1
3038,38,114,1,3,Innovation Strategies,1
3039,27,45,14,29,AI,0
3040,45,102,27,28,Innovation Strategies,1
3041,59,25,8,21,Data Analytics,1
3042,38,46,6,1,Data Analytics,0
3043,53,50,6,6,Innovation Strategies,0
3044,46,28,29,6,Innovation Strategies,1
3045,47,62,14,9,Innovation Strategies,1
3046,47,68,20,29,Machine Learning,1
3047,38,22,2,26,Data Analytics,1
3048,49,55,38,6,Data Analytics,1
3049,26,44,9,13,AI,1
3050,39,47,28,18,Collaboration Tools,1
3051,38,14,16,23,Machine Learning,1
3052,36,91,14,2,Collaboration Tools,1
3053,31,89,22,3,Collaboration Tools,1
3054,40,58,39,28,Data Analytics,1
3055,41,81,31,27,Innovation Strategies,0
3056,39,48,32,3,Innovation Strategies,0
3057,33,14,6,2,Data Science,1
3058,30,26,18,2,Machine Learning,1
3059,50,16,29,12,Innovation Strategies,1
3060,47,100,10,2,Data Science,1
3061,58,101,21,17,Collaboration Tools,0
3062,59,24,37,4,AI,1
3063,53,9,33,24,AI,0
3064,57,87,8,9,Innovation Strategies,1
3065,36,61,14,4,Machine Learning,0
3066,48,103,6,0,Innovation Strategies,1
3067,57,20,34,12,Data Analytics,0
3068,59,114,8,4,Innovation Strategies,1
3069,25,27,26,23,Collaboration Tools,1
3070,39,16,22,17,Data Science,1
3071,32,96,21,24,Machine Learning,0
3072,57,111,17,16,Data Analytics,0
3073,24,31,29,3,AI,1
3074,29,92,5,26,Data Science,1
3075,27,111,1,20,Machine Learning,0
3076,48,59,15,1,Innovation Strategies,1
3077,25,52,12,26,Collaboration Tools,1
3078,30,118,39,14,Innovation Strategies,0
3079,51,113,35,17,Collaboration Tools,0
3080,33,77,11,30,Innovation Strategies,0
3081,37,37,10,19,Collaboration Tools,1
3082,60,84,2,13,Collaboration Tools,0
3083,26,32,30,5,Innovation Strategies,0
3084,52,32,17,4,Data Science,1
3085,45,73,8,17,Machine Learning,1
3086,56,20,32,21,Data Science,1
3087,25,35,23,11,AI,1
3088,28,115,7,19,Innovation Strategies,1
3089,26,79,1,16,AI,1
3090,28,6,39,11,Innovation Strategies,1
3091,22,58,14,15,Machine Learning,0
3092,25,118,15,25,Collaboration Tools,1
3093,29,86,17,17,Data Analytics,1
3094,57,63,28,18,Data Science,1
3095,56,78,33,21,Data Analytics,1
3096,54,36,2,3,Data Analytics,1
3097,26,96,28,24,Data Science,1
3098,55,39,15,15,Data Analytics,1
3099,42,51,34,4,Collaboration Tools,1
3100,59,53,11,23,AI,1
3101,41,25,39,23,Machine Learning,1
3102,36,103,22,13,AI,1
3103,60,41,16,14,Collaboration Tools,0
3104,31,98,9,23,Collaboration Tools,1
3105,30,73,24,13,Machine Learning,1
3106,46,24,9,29,Data Analytics,1
3107,51,32,27,19,Innovation Strategies,1
3108,54,46,28,8,Innovation Strategies,0
3109,33,45,11,22,Collaboration Tools,1
3110,32,99,7,27,AI,1
3111,45,120,40,11,AI,0
3112,35,115,33,28,Machine Learning,1
3113,32,69,25,20,Data Analytics,1
3114,30,60,18,22,Data Science,1
3115,30,54,28,21,Innovation Strategies,1
3116,37,105,2,22,Data Science,1
3117,26,54,14,8,Data Analytics,1
3118,43,59,15,3,Machine Learning,1
3119,28,74,30,12,Collaboration Tools,1
3120,50,65,14,22,Collaboration Tools,1
3121,43,39,18,18,Collaboration Tools,1
3122,52,19,17,8,Data Science,1
3123,31,96,36,2,Data Analytics,1
3124,43,61,34,6,Data Analytics,1
3125,40,114,8,18,Machine Learning,0
3126,51,87,20,25,AI,1
3127,30,41,16,4,Data Analytics,1
3128,43,40,33,6,AI,1
3129,47,24,1,3,Collaboration Tools,0
3130,55,73,23,23,Innovation Strategies,1
3131,50,17,35,4,Data Analytics,1
3132,23,45,35,9,AI,1
3133,59,55,35,26,Innovation Strategies,1
3134,60,50,32,30,AI,1
3135,37,41,19,1,Data Science,0
3136,59,120,2,12,Machine Learning,0
3137,25,72,14,9,AI,0
3138,39,33,14,24,AI,1
3139,56,78,6,27,Machine Learning,0
3140,52,45,39,0,Collaboration Tools,1
3141,43,62,18,6,Data Science,1
3142,44,49,30,20,Data Analytics,1
3143,54,74,4,5,Collaboration Tools,1
3144,39,89,13,5,Innovation Strategies,1
3145,51,96,18,4,Data Science,1
3146,40,113,9,5,Data Science,1
3147,41,112,5,8,Innovation Strategies,1
3148,54,82,40,26,Data Science,1
3149,46,25,25,16,Innovation Strategies,0
3150,60,115,18,16,Data Science,0
3151,44,34,20,11,Data Analytics,1
3152,30,53,39,5,Collaboration Tools,1
3153,35,56,33,25,AI,0
3154,25,46,7,30,AI,1
3155,27,51,25,11,Collaboration Tools,1
3156,46,101,36,18,Data Science,1
3157,25,30,33,14,Data Analytics,1
3158,47,46,14,9,Innovation Strategies,0
3159,54,30,8,13,Collaboration Tools,1
3160,51,60,34,21,Data Science,1
3161,35,68,16,13,Data Science,0
3162,53,61,25,20,AI,1
3163,33,78,17,29,Innovation Strategies,1
3164,48,85,2,23,AI,1
3165,48,71,30,3,Machine Learning,0
3166,51,107,14,21,Innovation Strategies,1
3167,36,40,11,0,AI,1
3168,29,24,34,18,Data Analytics,1
3169,60,105,15,15,Data Science,1
3170,36,87,19,2,Data Analytics,1
3171,49,103,6,15,Data Analytics,1
3172,30,51,31,1,Machine Learning,1
3173,42,96,25,30,Innovation Strategies,1
3174,36,31,12,11,Machine Learning,1
3175,57,76,36,14,Data Analytics,1
3176,47,96,32,23,Innovation Strategies,1
3177,56,30,14,26,Data Science,1
3178,31,11,23,9,AI,1
3179,37,17,19,8,Innovation Strategies,0
3180,51,61,27,25,AI,1
3181,30,120,35,5,AI,0
3182,42,20,7,1,Data Analytics,1
3183,49,26,18,13,Machine Learning,1
3184,34,28,29,1,Data Science,1
3185,41,74,34,26,Data Science,1
3186,60,103,33,6,AI,1
3187,27,36,11,24,Innovation Strategies,1
3188,56,63,34,4,Machine Learning,1
3189,42,94,38,16,AI,1
3190,37,56,16,17,Machine Learning,1
3191,41,45,23,8,Machine Learning,1
3192,41,95,34,19,Data Analytics,0
3193,54,25,28,6,Data Analytics,1
3194,30,115,36,20,Innovation Strategies,0
3195,53,7,11,3,Machine Learning,1
3196,51,39,27,15,Data Science,1
3197,25,50,40,21,Innovation Strategies,1
3198,30,64,10,29,Collaboration Tools,1
3199,32,90,26,28,Innovation Strategies,1
3200,46,17,10,2,Machine Learning,1
3201,23,77,7,21,Innovation Strategies,0
3202,24,31,31,2,Data Analytics,1
3203,50,5,32,29,AI,1
3204,25,19,40,14,Innovation Strategies,1
3205,33,12,28,12,Collaboration Tools,1
3206,26,33,40,8,Innovation Strategies,1
3207,28,85,37,7,Machine Learning,1
3208,25,19,39,29,Innovation Strategies,0
3209,60,95,28,0,Data Science,0
3210,36,44,29,8,Collaboration Tools,1
3211,40,61,4,9,Collaboration Tools,0
3212,49,51,38,30,Collaboration Tools,0
3213,32,17,28,30,Data Science,1
3214,27,114,37,19,AI,1
3215,39,29,16,3,Collaboration Tools,0
3216,31,83,36,11,Data Science,1
3217,54,19,33,18,Machine Learning,1
3218,23,51,29,30,Data Analytics,1
3219,32,12,29,23,Data Science,0
3220,54,54,29,7,Data Science,0
3221,40,45,25,0,Collaboration Tools,1
3222,49,15,9,23,AI,0
3223,43,89,14,0,Collaboration Tools,0
3224,40,67,13,4,Data Science,1
3225,50,93,13,0,Data Science,1
3226,58,78,15,16,Collaboration Tools,0
3227,32,50,31,2,Collaboration Tools,1
3228,28,15,16,14,Data Analytics,1
3229,25,79,38,16,Data Analytics,1
3230,59,105,9,13,Innovation Strategies,0
3231,22,27,18,30,Collaboration Tools,1
3232,45,80,18,8,Collaboration Tools,1
3233,29,61,27,0,Innovation Strategies,1
3234,33,51,14,10,AI,0
3235,43,102,8,20,Collaboration Tools,0
3236,34,65,8,0,Data Science,1
3237,56,59,39,27,AI,0
3238,22,16,8,15,Data Science,0
3239,59,51,9,11,Data Analytics,1
3240,36,118,3,18,AI,1
3241,34,65,34,4,Collaboration Tools,1
3242,59,81,19,13,Innovation Strategies,1
3243,33,47,28,28,Innovation Strategies,1
3244,39,81,33,23,AI,1
3245,43,117,12,23,Data Science,1
3246,44,57,19,20,Data Science,0
3247,58,117,33,0,Innovation Strategies,1
3248,31,120,12,8,AI,1
3249,58,9,14,23,AI,1
3250,26,49,10,5,Data Analytics,0
3251,45,105,32,10,Collaboration Tools,1
3252,28,108,18,29,Data Analytics,1
3253,36,47,19,8,AI,0
3254,48,90,20,24,AI,1
3255,35,29,7,4,Collaboration Tools,1
3256,50,30,22,20,Machine Learning,1
3257,60,13,20,13,Data Analytics,0
3258,22,56,40,15,AI,1
3259,59,60,9,18,Data Analytics,1
3260,24,108,1,17,Innovation Strategies,1
3261,47,6,37,22,Collaboration Tools,1
3262,32,70,35,3,AI,1
3263,46,114,15,8,Collaboration Tools,0
3264,38,30,7,18,Innovation Strategies,1
3265,36,90,24,23,Innovation Strategies,1
3266,26,113,37,26,Data Analytics,1
3267,39,100,34,9,Collaboration Tools,1
3268,51,12,40,29,Machine Learning,1
3269,57,115,23,21,Innovation Strategies,1
3270,30,98,35,19,Data Analytics,1
3271,52,15,10,30,Machine Learning,1
3272,31,101,12,23,Data Science,0
3273,26,77,13,9,Collaboration Tools,0
3274,50,52,37,19,AI,0
3275,26,77,31,16,Innovation Strategies,1
3276,55,43,14,28,Collaboration Tools,1
3277,32,120,27,8,Data Analytics,1
3278,32,28,3,3,Collaboration Tools,1
3279,28,9,39,19,Collaboration Tools,1
3280,36,68,31,16,Data Analytics,1
3281,41,111,20,4,Innovation Strategies,1
3282,59,109,36,1,Data Analytics,1
3283,37,91,3,20,Data Analytics,0
3284,46,6,15,16,Collaboration Tools,1
3285,25,58,10,17,Data Science,1
3286,58,46,34,26,Data Science,0
3287,44,117,36,7,Collaboration Tools,1
3288,55,80,36,15,Data Analytics,0
3289,49,12,8,14,Data Analytics,1
3290,36,59,3,4,Data Analytics,1
3291,44,44,38,6,Data Analytics,1
3292,38,17,9,12,Data Analytics,0
3293,50,15,40,29,Data Science,1
3294,41,62,36,23,Collaboration Tools,0
3295,32,33,37,26,Machine Learning,0
3296,32,36,19,23,AI,1
3297,40,43,13,27,Data Analytics,1
3298,30,51,37,16,Data Science,1
3299,57,102,25,6,Data Science,1
3300,53,29,31,8,AI,1
3301,48,37,18,5,Data Science,1
3302,28,98,6,16,Collaboration Tools,1
3303,46,74,18,11,Data Analytics,1
3304,53,49,18,12,AI,0
3305,54,65,37,12,Data Science,0
3306,38,62,6,28,Collaboration Tools,1
3307,30,52,32,27,Data Analytics,1
3308,50,56,36,14,Innovation Strategies,1
3309,52,50,25,2,Data Analytics,1
3310,32,7,12,1,Innovation Strategies,1
3311,44,103,6,10,Data Science,1
3312,31,7,3,20,Innovation Strategies,0
3313,32,63,27,8,Data Science,1
3314,49,102,3,18,Innovation Strategies,1
3315,55,113,17,19,Data Science,1
3316,38,36,31,21,Collaboration Tools,0
3317,26,28,2,18,Collaboration Tools,1
3318,51,92,9,17,AI,1
3319,42,5,7,29,Data Analytics,1
3320,47,31,13,24,AI,1
3321,51,7,7,6,Innovation Strategies,1
3322,38,17,29,8,Collaboration Tools,0
3323,55,37,15,7,Data Analytics,0
3324,55,34,30,28,Data Science,0
3325,60,109,25,12,Data Science,0
3326,40,33,28,29,Innovation Strategies,1
3327,55,20,24,5,Data Science,1
3328,26,95,29,15,AI,1
3329,59,10,28,5,Collaboration Tools,1
3330,58,49,37,13,Machine Learning,0
3331,29,114,25,4,Machine Learning,1
3332,40,111,29,29,Data Analytics,1
3333,49,118,39,16,Machine Learning,1
3334,60,96,30,12,AI,1
3335,58,105,40,15,Collaboration Tools,1
3336,40,93,30,1,Data Analytics,0
3337,29,32,13,23,Data Analytics,1
3338,51,120,33,7,Innovation Strategies,0
3339,42,36,11,30,Data Analytics,0
3340,55,108,29,29,Collaboration Tools,0
3341,28,120,29,25,Data Analytics,1
3342,31,7,27,22,AI,1
3343,28,5,19,5,Data Science,1
3344,45,63,30,5,Data Science,1
3345,29,26,38,8,Collaboration Tools,1
3346,41,7,33,19,Collaboration Tools,1
3347,23,104,11,17,AI,1
3348,54,69,19,10,Data Analytics,0
3349,57,96,6,30,Data Science,1
3350,47,71,35,21,Machine Learning,0
3351,57,117,29,11,Innovation Strategies,0
3352,53,50,3,27,Collaboration Tools,1
3353,36,81,31,4,AI,1
3354,45,31,26,28,Data Science,0
3355,48,80,29,5,Data Science,1
3356,37,92,20,0,Data Science,1
3357,52,30,20,25,Data Science,1
3358,36,7,14,25,Innovation Strategies,1
3359,47,108,14,8,Collaboration Tools,1
3360,48,80,19,29,Data Analytics,0
3361,24,12,2,22,AI,1
3362,55,76,6,0,Innovation Strategies,1
3363,36,49,34,0,Collaboration Tools,0
3364,39,61,4,12,Machine Learning,0
3365,23,41,32,14,Innovation Strategies,0
3366,23,56,33,30,Collaboration Tools,1
3367,23,55,1,28,AI,1
3368,40,75,5,8,Machine Learning,1
3369,33,24,40,16,Machine Learning,1
3370,32,32,29,26,Data Analytics,1
3371,36,41,28,25,Data Analytics,1
3372,57,69,29,7,Data Analytics,1
3373,32,112,2,9,AI,1
3374,40,112,15,12,Collaboration Tools,1
3375,24,31,20,17,Collaboration Tools,1
3376,36,101,21,16,AI,1
3377,36,110,1,3,Collaboration Tools,1
3378,33,42,14,1,Collaboration Tools,1
3379,45,118,40,21,Machine Learning,0
3380,44,55,28,15,AI,1
3381,29,109,13,0,AI,1
3382,29,106,19,2,Data Science,0
3383,50,9,11,18,Data Science,1
3384,40,74,29,0,Data Science,1
3385,40,48,23,21,Machine Learning,0
3386,49,22,26,12,Innovation Strategies,1
3387,54,120,22,26,Innovation Strategies,1
3388,30,9,13,27,AI,1
3389,31,57,38,1,Collaboration Tools,0
3390,25,47,30,14,AI,0
3391,42,40,15,22,Data Science,0
3392,59,74,33,14,Machine Learning,1
3393,53,44,32,23,Machine Learning,1
3394,40,114,18,28,Data Analytics,0
3395,29,103,14,9,Collaboration Tools,0
3396,38,16,37,6,Innovation Strategies,1
3397,55,45,29,8,Data Science,0
3398,41,71,7,6,Data Science,1
3399,57,11,8,4,Data Analytics,0
3400,43,62,27,28,AI,1
3401,57,20,5,29,AI,1
3402,43,37,31,24,Data Science,1
3403,33,35,37,20,Innovation Strategies,1
3404,56,36,31,25,Innovation Strategies,1
3405,56,47,29,10,Innovation Strategies,1
3406,33,6,19,21,Data Analytics,1
3407,49,43,32,27,Innovation Strategies,0
3408,39,107,22,28,Machine Learning,0
3409,57,11,25,22,Collaboration Tools,1
3410,58,62,20,29,AI,1
3411,25,23,4,20,Data Science,1
3412,43,39,8,4,Data Analytics,1
3413,55,71,37,21,Machine Learning,1
3414,45,104,35,8,Collaboration Tools,1
3415,41,106,17,20,Innovation Strategies,1
3416,42,109,40,20,Data Analytics,1
3417,57,86,18,3,Machine Learning,1
3418,40,73,23,7,Collaboration Tools,1
3419,43,66,19,30,Data Analytics,1
3420,56,22,11,19,Data Analytics,1
3421,49,58,24,19,Innovation Strategies,1
3422,52,30,29,1,Machine Learning,0
3423,50,16,24,9,AI,0
3424,55,110,18,6,Data Science,1
3425,30,100,7,23,Machine Learning,1
3426,39,46,29,9,Data Analytics,1
3427,23,72,31,26,Data Science,1
3428,32,5,39,4,Data Analytics,1
3429,40,45,2,8,Innovation Strategies,0
3430,42,6,34,30,AI,1
3431,32,102,16,9,Machine Learning,1
3432,50,21,21,16,Data Science,0
3433,30,25,34,18,Data Science,0
3434,35,54,21,12,Machine Learning,0
3435,53,68,1,8,Collaboration Tools,1
3436,36,14,17,15,AI,1
3437,31,21,27,18,Innovation Strategies,1
3438,30,10,27,3,Data Science,1
3439,53,85,23,12,Machine Learning,1
3440,35,23,28,30,Data Analytics,0
3441,29,97,1,12,Data Analytics,0
3442,44,70,10,14,Data Analytics,1
3443,52,36,31,13,Collaboration Tools,0
3444,50,113,23,3,Collaboration Tools,0
3445,27,28,19,27,Data Analytics,1
3446,34,59,18,0,Data Analytics,1
3447,54,52,12,23,Data Science,1
3448,58,112,30,14,Innovation Strategies,1
3449,50,85,24,22,AI,1
3450,37,100,35,15,Innovation Strategies,1
3451,45,112,5,5,Data Science,0
3452,59,46,7,4,Innovation Strategies,1
3453,34,75,2,5,Innovation Strategies,0
3454,33,92,14,21,Data Analytics,0
3455,37,42,5,20,Data Analytics,0
3456,30,107,12,1,Data Science,0
3457,43,109,11,13,Data Science,1
3458,46,20,21,15,Data Analytics,0
3459,47,35,15,20,Collaboration Tools,1
3460,36,96,31,4,Data Analytics,1
3461,45,32,8,15,AI,1
3462,37,57,3,5,Collaboration Tools,1
